127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&show=index&wt=json HTTP/1.1" 200 688
127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/movie/replication?_=1680151655156&command=details&wt=json HTTP/1.1" 200 518
127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/movie/admin/ping?_=1680151651353&action=status&ts=1680151651353&wt=json HTTP/1.1" 503 461
127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/img/ico/slash.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/img/ico/server.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/movie/admin/system?_=1680151655156&wt=json HTTP/1.1" 200 1565
127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1440
127.0.0.1 - - [30/Mar/2023:04:47:48 +0000] "GET /solr/movie/select?q=*:*&json.facet={%22distinct_Prd_Company%22:{%22type%22:%22terms%22,%22field%22:%22distinct_Prd_Company%22,%22limit%22:-1,%22mincount%22:5}}&rows=0 HTTP/1.1" 400 546
127.0.0.1 - - [30/Mar/2023:04:47:48 +0000] "GET /solr/movie/select?q=*:*&json.facet={%22distinct_Prd_Company%22:{%22type%22:%22terms%22,%22field%22:%22distinct_Prd_Company%22,%22limit%22:-1,%22mincount%22:5}}&rows=0 HTTP/1.1" 400 544
127.0.0.1 - - [30/Mar/2023:04:47:48 +0000] "GET /solr/movie/select?q=*:*&facet.field={!key=distinctGenre}distinctGenre&facet=on&rows=0&wt=json&json.facet={distinctGenre:{type:terms,field:distinctGenre,limit:10000,missing:false,sort:{index:asc},facet:{}}} HTTP/1.1" 200 684
127.0.0.1 - - [30/Mar/2023:04:47:48 +0000] "GET /solr/movie/select?q=*:*&facet.field={!key=distinctGenre}distinctGenre&facet=on&rows=0&wt=json&json.facet={distinctGenre:{type:terms,field:distinctGenre,limit:10000,missing:false,sort:{index:asc},facet:{}}} HTTP/1.1" 200 683
127.0.0.1 - - [30/Mar/2023:04:48:49 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:48:49 +0000] "GET /solr/img/ico/exclamation-button.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:48:49 +0000] "GET /solr/img/ico/property.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:48:49 +0000] "GET /solr/movie/config?_=1680151729274&wt=json HTTP/1.1" 200 2377
127.0.0.1 - - [30/Mar/2023:04:48:49 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1438
127.0.0.1 - - [30/Mar/2023:04:48:49 +0000] "GET /solr/movie/admin/luke?_=1680151655156&show=schema&wt=json HTTP/1.1" 200 6024
127.0.0.1 - - [30/Mar/2023:04:48:49 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&wt=json HTTP/1.1" 200 1006
127.0.0.1 - - [30/Mar/2023:04:51:34 +0000] "POST /solr/movie/schema?_=1680151729274&wt=json HTTP/1.1" 200 57
127.0.0.1 - - [30/Mar/2023:04:51:37 +0000] "GET /solr/movie/config?_=1680151729274&wt=json HTTP/1.1" 200 2375
127.0.0.1 - - [30/Mar/2023:04:51:37 +0000] "GET /solr/movie/admin/luke?_=1680151655156&show=schema&wt=json HTTP/1.1" 200 6041
127.0.0.1 - - [30/Mar/2023:04:51:37 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&wt=json HTTP/1.1" 200 1006
127.0.0.1 - - [30/Mar/2023:04:51:53 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:51:53 +0000] "GET /solr/movie/config?_=1680151729274&wt=json HTTP/1.1" 200 2377
127.0.0.1 - - [30/Mar/2023:04:51:53 +0000] "GET /solr/movie/admin/luke?_=1680151655156&show=schema&wt=json HTTP/1.1" 200 6040
127.0.0.1 - - [30/Mar/2023:04:51:53 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&wt=json HTTP/1.1" 200 1006
127.0.0.1 - - [30/Mar/2023:04:51:53 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1445
127.0.0.1 - - [30/Mar/2023:04:51:54 +0000] "GET /solr/movie/admin/luke?_=1680151655156&fl=Production_Company&wt=json HTTP/1.1" 200 949
127.0.0.1 - - [30/Mar/2023:04:51:58 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:51:58 +0000] "GET /solr/movie/config?_=1680151729274&wt=json HTTP/1.1" 200 2377
127.0.0.1 - - [30/Mar/2023:04:51:58 +0000] "GET /solr/movie/admin/luke?_=1680151655156&show=schema&wt=json HTTP/1.1" 200 6040
127.0.0.1 - - [30/Mar/2023:04:51:58 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1442
127.0.0.1 - - [30/Mar/2023:04:51:58 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&wt=json HTTP/1.1" 200 1006
127.0.0.1 - - [30/Mar/2023:04:51:59 +0000] "GET /solr/movie/admin/luke?_=1680151655156&fl=Production_Company_str&wt=json HTTP/1.1" 200 1520
127.0.0.1 - - [30/Mar/2023:04:52:03 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:52:03 +0000] "GET /solr/movie/config?_=1680151729274&wt=json HTTP/1.1" 200 2377
127.0.0.1 - - [30/Mar/2023:04:52:03 +0000] "GET /solr/movie/admin/luke?_=1680151655156&show=schema&wt=json HTTP/1.1" 200 6040
127.0.0.1 - - [30/Mar/2023:04:52:03 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1434
127.0.0.1 - - [30/Mar/2023:04:52:03 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&wt=json HTTP/1.1" 200 1006
127.0.0.1 - - [30/Mar/2023:04:52:23 +0000] "POST /solr/movie/schema?_=1680151729274&wt=json HTTP/1.1" 200 57
127.0.0.1 - - [30/Mar/2023:04:52:25 +0000] "GET /solr/movie/config?_=1680151729274&wt=json HTTP/1.1" 200 2377
127.0.0.1 - - [30/Mar/2023:04:52:25 +0000] "GET /solr/movie/admin/luke?_=1680151655156&show=schema&wt=json HTTP/1.1" 200 6048
127.0.0.1 - - [30/Mar/2023:04:52:25 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&wt=json HTTP/1.1" 200 1004
127.0.0.1 - - [30/Mar/2023:04:52:29 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 430
127.0.0.1 - - [30/Mar/2023:04:52:29 +0000] "GET /solr/movie/config?_=1680151729274&wt=json HTTP/1.1" 200 2375
127.0.0.1 - - [30/Mar/2023:04:52:29 +0000] "GET /solr/movie/admin/luke?_=1680151655156&show=schema&wt=json HTTP/1.1" 200 6047
127.0.0.1 - - [30/Mar/2023:04:52:29 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&wt=json HTTP/1.1" 200 1004
127.0.0.1 - - [30/Mar/2023:04:52:29 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1441
127.0.0.1 - - [30/Mar/2023:04:52:35 +0000] "GET /solr/movie/config/params?_=1680151954968&wt=json HTTP/1.1" 200 89
127.0.0.1 - - [30/Mar/2023:04:52:35 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:52:35 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1437
127.0.0.1 - - [30/Mar/2023:04:52:37 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:52:37 +0000] "GET /solr/admin/cores?_=1680151651350&wt=json HTTP/1.1" 200 1183
127.0.0.1 - - [30/Mar/2023:04:52:37 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1441
127.0.0.1 - - [30/Mar/2023:04:52:37 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:52:37 +0000] "GET /solr/admin/cores?_=1680151651350&wt=json HTTP/1.1" 200 1183
127.0.0.1 - - [30/Mar/2023:04:52:37 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1438
127.0.0.1 - - [30/Mar/2023:04:52:40 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:52:40 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&show=index&wt=json HTTP/1.1" 200 687
127.0.0.1 - - [30/Mar/2023:04:52:40 +0000] "GET /solr/movie/admin/ping?_=1680151651353&action=status&ts=1680151651353&wt=json HTTP/1.1" 503 461
127.0.0.1 - - [30/Mar/2023:04:52:40 +0000] "GET /solr/movie/replication?_=1680151655156&command=details&wt=json HTTP/1.1" 200 519
127.0.0.1 - - [30/Mar/2023:04:52:40 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1438
127.0.0.1 - - [30/Mar/2023:04:52:40 +0000] "GET /solr/movie/admin/system?_=1680151655156&wt=json HTTP/1.1" 200 1569
127.0.0.1 - - [30/Mar/2023:04:52:42 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:52:42 +0000] "GET /solr/movie/admin/segments?_=1680151962245&wt=json HTTP/1.1" 200 590
127.0.0.1 - - [30/Mar/2023:04:52:42 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1438
127.0.0.1 - - [30/Mar/2023:04:52:43 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:52:43 +0000] "GET /solr/movie/config?_=1680151729274&wt=json HTTP/1.1" 200 2375
127.0.0.1 - - [30/Mar/2023:04:52:43 +0000] "GET /solr/movie/admin/luke?_=1680151655156&show=schema&wt=json HTTP/1.1" 200 6048
127.0.0.1 - - [30/Mar/2023:04:52:43 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1442
127.0.0.1 - - [30/Mar/2023:04:52:43 +0000] "GET /solr/movie/admin/luke?_=1680151655156&numTerms=0&wt=json HTTP/1.1" 200 1004
127.0.0.1 - - [30/Mar/2023:04:52:44 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:52:44 +0000] "GET /solr/movie/replication?_=1680151655156&command=details&wt=json HTTP/1.1" 200 519
